type,target_username,target_user_id,id,id_str,name,screen_name,description,email,url,profile_image_url_https,profile_banner_url,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,favourites_count,statuses_count,media_count,created_at,verified,location,protected,geo_enabled,is_translator,has_extended_profile,default_profile,default_profile_image
follower,readyai_,,49468770,49468770,Taj,shomu77,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,33,0,33,415,3,61,28,6,Sun Jun 21 23:41:57 +0000 2009,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
follower,readyai_,,253467286,253467286,Haantjeeee,haantjee,,,,https://pbs.twimg.com/profile_images/1429882747544391682/PU6SAC___normal.jpg,,34,0,34,254,3,194,50,1,Thu Feb 17 09:14:36 +0000 2011,FALSE,"Winterswijk , The Netherlands",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,531435353,531435353,walter prouf,walterprouf,"@Bittensor
@TAO",,,https://pbs.twimg.com/profile_images/1566161909929345031/TA-U3dwd_normal.jpg,,34,0,34,80,2,395,138,7,Tue Mar 20 16:54:01 +0000 2012,FALSE,Paris,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1903656761686368300,1903656761686368256,Clifford Thompson,dreamitprintit8,,,,https://pbs.twimg.com/profile_images/1903656893048090624/u2CEpddG_normal.png,,34,0,34,123,0,40,13,0,Sun Mar 23 03:55:45 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1274047200558043100,1274047200558043142,Myrah Gelase,GelaseMyrah,I'm an investor,,,https://pbs.twimg.com/profile_images/1392939170470023177/gg5iOIPV_normal.jpg,https://pbs.twimg.com/profile_banners/1274047200558043142/1753851340,34,0,34,2807,0,15034,947,118,Fri Jun 19 18:32:28 +0000 2020,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1771635804294566000,1771635804294565888,Cryptiano Ronaldo,Cryptiano_R_,subnet 👑,,,https://pbs.twimg.com/profile_images/1771648907258265600/02D72k8M_normal.jpg,https://pbs.twimg.com/profile_banners/1771635804294565888/1711229663,34,0,34,305,0,637,96,3,Sat Mar 23 20:31:41 +0000 2024,FALSE,🐸 🏝️,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1164110494510325800,1164110494510325760,Boze,Boze88411606,$TAO #SN68 @metanova_labs || Bittensor Maxi,,,https://pbs.twimg.com/profile_images/1912127266022125568/IJBYwuEa_normal.jpg,https://pbs.twimg.com/profile_banners/1164110494510325760/1744721679,35,0,35,265,0,666,72,1,Wed Aug 21 09:42:40 +0000 2019,FALSE,"Roma, Lazio",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1782504853870194700,1782504853870194688,Alex,taoholder,"big in TAO | AI, RWA, GAMING👁️",,https://t.co/22G4WNbE3r,https://pbs.twimg.com/profile_images/1920950085711466496/5eNN5MJl_normal.jpg,,35,0,35,192,0,1230,306,28,Mon Apr 22 20:20:58 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1751364557765763000,1751364557765763072,Mega bull,LikeDTAO,,,,https://pbs.twimg.com/profile_images/1928601203228676096/KQg_Zrrx_normal.jpg,,35,0,35,421,0,67,32,0,Sat Jan 27 22:00:44 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1761399142507507700,1761399142507507712,Michael,Michael_thy,,,,https://pbs.twimg.com/profile_images/1761399194386907136/6vP89-Cs_normal.png,,36,0,36,156,0,1398,111,0,Sat Feb 24 14:34:27 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1716310297554899000,1716310297554898944,悲伤的小橙子,Mossvontees,不是本人,,,https://pbs.twimg.com/profile_images/1934121835941265408/fNo8HK4i_normal.jpg,https://pbs.twimg.com/profile_banners/1716310297554898944/1698421761,36,0,36,1008,0,2034,3,1,Mon Oct 23 04:27:28 +0000 2023,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1851863100221243400,1851863100221243392,Clark,wealthierman,,,,https://pbs.twimg.com/profile_images/1856149202205552640/y7jY3diX_normal.jpg,,36,0,36,208,1,1250,1254,0,Thu Oct 31 05:46:08 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,721748917,721748917,fxvillage,fxvillage,,,,https://pbs.twimg.com/profile_images/1934697255879217152/qcrdtxRP_normal.jpg,,36,0,36,322,0,366,54,0,Sat Jul 28 07:58:06 +0000 2012,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
follower,readyai_,,1942358196385112000,1942358196385112069,DaleLeighton,WRBZ47NL2eGFiR,Manifesting my best life ✨,,,https://pbs.twimg.com/profile_images/1950957256889225216/q1C_Regl_normal.jpg,https://pbs.twimg.com/profile_banners/1942358196385112069/1757356908,37,0,37,1097,0,0,0,0,Mon Jul 07 23:01:06 +0000 2025,FALSE,France,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1388941370639929300,1388941370639929345,Quanτum Blueberry,blueberrydtao,dTao Fruit,,,https://pbs.twimg.com/profile_images/1988048384108675072/ClFAuiBL_normal.jpg,,37,0,37,233,0,415,111,1,Sun May 02 19:40:11 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,77990533,77990533,Muklis Harda,MuklisHarda,,,,https://pbs.twimg.com/profile_images/3379542584/ec7ecc673b8fed66a55e8241521eac74_normal.jpeg,,37,0,37,492,3,567,657,3,Mon Sep 28 11:37:10 +0000 2009,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1499027844940378000,1499027844940378120,TheDannert,TheDannert,,,,https://pbs.twimg.com/profile_images/1525095498205609984/Is7Iue8K_normal.jpg,,37,0,37,115,0,1994,208,9,Wed Mar 02 14:24:32 +0000 2022,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1768955439776206800,1768955439776206848,h3rU,heruhermawan_9,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,37,0,37,389,0,1849,19,0,Sat Mar 16 11:00:48 +0000 2024,FALSE,"Jakarta Capital Region, Indone",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1464536363139752000,1464536363139751939,zodiac,etna1584,,,,https://pbs.twimg.com/profile_images/1464536479867314176/1HgcEczB_normal.jpg,,38,0,38,1093,1,19,1,0,Sat Nov 27 10:08:01 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1516973234196861000,1516973234196860928,Goverdhan Potraj,GoviPotraj,"Am  an entrepreneur, Trader , Miner of crypto , PI coin # Pi core team # .",,https://t.co/o4vV4ddyLX,https://pbs.twimg.com/profile_images/1697088999624781824/LE2NGTyV_normal.jpg,https://pbs.twimg.com/profile_banners/1516973234196860928/1658370042,38,0,38,3522,0,38035,3575,18,Thu Apr 21 02:53:18 +0000 2022,FALSE,Thane,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1675210215254368300,1675210215254368257,예슬 송,songyeseu_l,인생은다채로운꽃다발입니다,,,https://pbs.twimg.com/profile_images/1677799045190778880/9PQcev8e_normal.jpg,https://pbs.twimg.com/profile_banners/1675210215254368257/1688853447,38,0,38,682,0,0,1,1,Sat Jul 01 18:30:23 +0000 2023,FALSE,"대전, 대한민국",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1168912041727234000,1168912041727234048,Kevin D,Kev1nM21S,,,,https://pbs.twimg.com/profile_images/1252817854413434881/ZQvxa4Iy_normal.jpg,https://pbs.twimg.com/profile_banners/1168912041727234048/1593575614,39,0,39,503,1,1219,59,1,Tue Sep 03 15:42:10 +0000 2019,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1888285152033243100,1888285152033243137,HA,HenryArgue66055,,,,https://pbs.twimg.com/profile_images/1961201484793528320/QcZMrHw6_normal.jpg,,39,0,39,170,0,243,17,0,Sat Feb 08 17:54:14 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,996586817540550700,996586817540550656,Red,Bordeauxred25,,,,https://pbs.twimg.com/profile_images/1707780312325898240/GFr8h5rr_normal.jpg,https://pbs.twimg.com/profile_banners/996586817540550656/1696001523,39,0,39,217,6,47,347,5,Wed May 16 03:03:07 +0000 2018,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1816900641349857300,1816900641349857280,Pendi,Pendi1210,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,39,0,39,645,0,3519,29,0,Fri Jul 26 18:17:30 +0000 2024,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1560043628910739500,1560043628910739457,Amza Ouedraogo,AmzaOuedraogo7,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,39,0,39,4633,3,11802,19103,0,Wed Aug 17 23:21:00 +0000 2022,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1831626920334860300,1831626920334860288,ariana,ariana725212,emma may 🫶 #teamvanity,,,https://pbs.twimg.com/profile_images/1831627185041354752/_gf9cFPG_normal.jpg,https://pbs.twimg.com/profile_banners/1831626920334860288/1725528929,39,0,39,479,0,0,214,0,Thu Sep 05 09:34:37 +0000 2024,FALSE,"Richmond, VA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,576711813,576711813,Dennis Y. Datsomor,Dennis_Datsomor,#TheLordShallConquerForMe,,https://t.co/IO4eaPImbt,https://pbs.twimg.com/profile_images/1325882372366151681/V2gAOD5C_normal.jpg,https://pbs.twimg.com/profile_banners/576711813/1406475576,39,0,39,720,0,144,552,0,Thu May 10 22:35:48 +0000 2012,FALSE,Mafi-kumase,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1356338643472949200,1356338643472949249,Herman,Herman23094170,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,39,0,39,530,1,14,29,0,Mon Feb 01 20:29:07 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1349257573048860700,1349257573048860675,steven.cl,stevencl7,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,39,0,39,1956,5,54,20,0,Wed Jan 13 07:31:03 +0000 2021,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1077426861347610600,1077426861347610625,Stop Neoliberalism,anarchist12345,Independent thinker. Turning back the tide of elite brainwashing one person at a time.,,,https://pbs.twimg.com/profile_images/1088615195965095936/wWeaEWd3_normal.jpg,,39,0,39,513,2,1190,725,3,Tue Dec 25 04:52:36 +0000 2018,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1831880244124643300,1831880244124643332,Sa,SA069039564634,Only Tao matters.,,,https://pbs.twimg.com/profile_images/1831883674398158848/ZAX-OEpR_normal.jpg,https://pbs.twimg.com/profile_banners/1831880244124643332/1725590022,39,0,39,677,0,101,26,0,Fri Sep 06 02:21:09 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1778008454281515000,1778008454281515008,KillerScope,TheKillerScope,THE ONE AND ONLY!,,,https://pbs.twimg.com/profile_images/1778011989568032768/FiijYwOw_normal.jpg,,39,0,39,355,0,249,103,4,Wed Apr 10 10:33:56 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1949034095708885000,1949034095708884992,YOMP (𝜏ao arc),YOMPISUP,"I’m YOMP, A high risk investor 📈| Blew my port a few times then i found $tao 💰| NFA... but fade me at your own risk ⚠️ | It’s YOMP time. 🍳",,https://t.co/MjLQbmQYem,https://pbs.twimg.com/profile_images/1950316649216651264/MnmdbK6G_normal.jpg,https://pbs.twimg.com/profile_banners/1949034095708884992/1753659845,40,0,40,289,0,992,528,95,Sat Jul 26 09:09:56 +0000 2025,FALSE,𝜏ao subnets,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1448991527598964700,1448991527598964743,nrthern,NthernMunkey,,,,https://pbs.twimg.com/profile_images/1456305413369077769/xTQWD5vd_normal.jpg,,40,0,40,117,4,332,114,2,Fri Oct 15 12:41:54 +0000 2021,FALSE,France,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1733901484905922600,1733901484905922560,Anže,anzee24,Human. Father.,,,https://pbs.twimg.com/profile_images/1856257909195169792/N2qER-Vl_normal.jpg,https://pbs.twimg.com/profile_banners/1733901484905922560/1731401359,40,0,40,235,0,2036,27,0,Sun Dec 10 17:28:39 +0000 2023,FALSE,Republic of Slovenia,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1705469471240921000,1705469471240921088,Helium Eliana,heliumueliana,"Exclusive family of athletes, influencers, celebs, founders, developers and other nft connoisseurs elevating the nftcommunity. we lift as we climb. nopaidpromo",,,https://pbs.twimg.com/profile_images/1706288561836736512/O5uOx0vS_normal.jpg,https://pbs.twimg.com/profile_banners/1705469471240921088/1695645883,40,0,40,845,0,0,1,1,Sat Sep 23 06:29:57 +0000 2023,FALSE,"San Jose, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1717639599168606200,1717639599168606208,Thatsit,_thats_1t,,,,https://pbs.twimg.com/profile_images/1922673494782840832/lSv8av7E_normal.jpg,https://pbs.twimg.com/profile_banners/1717639599168606208/1747236087,40,0,40,432,0,289,88,6,Thu Oct 26 20:29:36 +0000 2023,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1837032026798706700,1837032026798706688,"daemon (τ, τ)",daemon_tplx,@TensorplexLabs,,,https://pbs.twimg.com/profile_images/1837032074420834307/EKREQMcz_normal.png,,40,0,40,279,1,133,78,2,Fri Sep 20 07:32:31 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1021073625863020500,1021073625863020544,Amstutz,AmstutzSibat,,,,https://pbs.twimg.com/profile_images/1725086758222925824/3Y4nckoi_normal.jpg,,41,0,41,796,0,16,2,0,Sun Jul 22 16:44:57 +0000 2018,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,3240360272,3240360272,Curtis Graham,Curtitoo1,building voice agents,,,https://pbs.twimg.com/profile_images/1858338104358133760/1IrcXMai_normal.jpg,https://pbs.twimg.com/profile_banners/3240360272/1433829379,41,0,41,280,0,54,7,0,Tue Jun 09 02:36:12 +0000 2015,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1552196569511780400,1552196569511780352,SatoshiStacker,SatoshiStacker_,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,42,0,42,238,0,142,17,3,Wed Jul 27 07:38:09 +0000 2022,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,424336131,424336131,searching2023,forexzest,,,,https://pbs.twimg.com/profile_images/1691491470/12984152-lg_normal.jpg,,42,0,42,321,3,230,46,1,Tue Nov 29 17:07:10 +0000 2011,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1381603238257045500,1381603238257045507,Wally,WalterPimazzon1,,,,https://pbs.twimg.com/profile_images/1905415599238324224/_PTwhucn_normal.jpg,https://pbs.twimg.com/profile_banners/1381603238257045507/1741238147,42,0,42,648,1,383,299,29,Mon Apr 12 13:41:07 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1880953188347732000,1880953188347731968,Said,0xSaidB,,,,https://pbs.twimg.com/profile_images/1881696262774255616/mCrdnX0M_normal.jpg,,42,0,42,363,0,341,7,1,Sun Jan 19 12:19:46 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1863382368029130800,1863382368029130752,Crypmac,Crypmac192962,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,42,0,42,282,0,31,3,0,Mon Dec 02 00:39:42 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1721525364432748500,1721525364432748544,राशि महल,mahallrashii53,"I manage a dispensary 🌲🌲 ask me how a picture of a penguin changed my life, 6’10 nft opensea lifestyle staywicked arf (❁´◡`❁) family",,,https://pbs.twimg.com/profile_images/1755696653837717504/Wbzh8ytQ_normal.jpg,https://pbs.twimg.com/profile_banners/1721525364432748544/1707425688,42,0,42,614,0,0,1,1,Mon Nov 06 13:50:19 +0000 2023,FALSE,"Dallas, TX",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,2514668785,2514668785,ブディ DePAI/acc 🤖,Budi_Desu19,"Be smart and patient, that's the key.",,,https://pbs.twimg.com/profile_images/1957291496371277824/adEYpRDt_normal.jpg,https://pbs.twimg.com/profile_banners/2514668785/1736511519,42,0,42,1353,0,6550,613,59,Thu May 22 06:33:17 +0000 2014,FALSE,"Ibaraki-ken, Japan",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
follower,readyai_,,162134885,162134885,Reini,reini2801,,,,https://pbs.twimg.com/profile_images/1937605590265868288/M1JZJf2G_normal.jpg,https://pbs.twimg.com/profile_banners/162134885/1750796181,42,0,42,285,0,2399,370,20,Fri Jul 02 20:16:37 +0000 2010,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
follower,readyai_,,1463161310703755300,1463161310703755264,Nhadautu0604,nhadautu0604,,,,https://pbs.twimg.com/profile_images/1463161538664177675/UiFf0uf3_normal.jpg,,42,0,42,188,2,19,7,0,Tue Nov 23 15:03:49 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1983191445243625500,1983191445243625472,Annie,Taostamps,,,,https://pbs.twimg.com/profile_images/1983245676289966081/O5FtDEKt_normal.jpg,,43,0,43,507,0,63,8,1,Tue Oct 28 15:52:36 +0000 2025,FALSE,"Massachusetts, USA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1976500933120123000,1976500933120122880,王铁砣,tietuow,"就一傻波一。
Just a normal guy.",,,https://pbs.twimg.com/profile_images/1976548072269414401/qNLeVq8b_normal.jpg,https://pbs.twimg.com/profile_banners/1976500933120122880/1760070059,43,0,43,285,2,130,87,4,Fri Oct 10 04:12:11 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1763928039103070200,1763928039103070208,Michael,knightdimeje,EUDR,,,https://pbs.twimg.com/profile_images/1763928162818285568/R9S27kE6_normal.png,,43,0,43,348,0,1476,913,5,Sat Mar 02 14:03:40 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,262457332,262457332,SN98,CreatorSN98,"Building neurons, turning the web into a brain.
Mercenary from the Cult of RAO 
@opentensor",,,https://pbs.twimg.com/profile_images/1935343449332445185/z1fj0al5_normal.jpg,https://pbs.twimg.com/profile_banners/262457332/1750258716,43,0,43,6,0,23,3,0,Tue Mar 08 02:38:36 +0000 2011,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1676582868733112300,1676582868733112320,Krypto King,BAD_Krypto,,,,https://pbs.twimg.com/profile_images/1676582965801897985/X6TBVYZ3_normal.png,,43,0,43,384,0,548,417,20,Wed Jul 05 13:25:02 +0000 2023,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,771399954,771399954,Sinuhe,Thesinuhe,#bitcoin,,,https://pbs.twimg.com/profile_images/378800000529908156/d2f35e52471aa61a3872bdcd9ef472f6_normal.jpeg,https://pbs.twimg.com/profile_banners/771399954/1540750538,43,0,43,586,3,3449,17,3,Tue Aug 21 12:16:13 +0000 2012,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
follower,readyai_,,1763345077370536000,1763345077370535936,Anitt ✌️,Anitt15zmijka,"Krypto researcher,investor ,Alpha Hunter Creator of beutiful life and freedom 👀 💇‍♀️",,,https://pbs.twimg.com/profile_images/1793296513856090114/u6bwj0q7_normal.jpg,,43,0,43,413,0,153,305,116,Thu Feb 29 23:26:58 +0000 2024,FALSE,X Space,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1981092169143505000,1981092169143504899,Demo,Demosthenes333,,,,https://pbs.twimg.com/profile_images/1986802209049231360/a7_H4mna_normal.jpg,https://pbs.twimg.com/profile_banners/1981092169143504899/1762525786,44,0,44,520,0,5,5,0,Wed Oct 22 20:16:25 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1496046990718906400,1496046990718906370,Pirate Monkey,Pirate_Monkeyy,"🏴‍☠️🐒🌏 Raids X for AI, Decentralised tech, Stocks/Crypto news - Easy content for beginners. #DeAI",,,https://pbs.twimg.com/profile_images/1908030918289403904/_cIDQQys_normal.jpg,https://pbs.twimg.com/profile_banners/1496046990718906370/1695215101,44,0,44,230,1,619,154,10,Tue Feb 22 08:59:59 +0000 2022,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1881342528890503200,1881342528890503168,Hugo,Hugoqbchld,,,,https://pbs.twimg.com/profile_images/1939802253667221505/E6tiGbb7_normal.jpg,,44,0,44,209,0,955,456,45,Mon Jan 20 14:07:08 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,978171849799491600,978171849799491584,HeadHoncho559,Czzup559,,,,https://pbs.twimg.com/profile_images/1881934826598756352/RRRY-RGE_normal.jpg,,44,0,44,455,0,984,308,2,Mon Mar 26 07:28:37 +0000 2018,FALSE,"Fresno, CA",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
follower,readyai_,,1968142951336341500,1968142951336341504,Benkesh Narayan,BenkeshN33,,,,https://pbs.twimg.com/profile_images/1968143177128480771/11fcLG1T_normal.jpg,,45,0,45,167,0,0,1,0,Wed Sep 17 02:40:42 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1702967511153574000,1702967511153573888,@10IRI,T10IRI,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,45,0,45,293,0,21,33,0,Sat Sep 16 08:48:25 +0000 2023,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1488627735849316400,1488627735849316365,Jack Radigan,jackradigan5,,,,https://pbs.twimg.com/profile_images/1488627820251262976/3cnRBbMS_normal.png,,45,0,45,158,0,1298,3,0,Tue Feb 01 21:38:24 +0000 2022,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,869612937962377200,869612937962377216,L,1Metatr0n8,,,,https://pbs.twimg.com/profile_images/1965170776526782468/pV9Uq6XM_normal.jpg,https://pbs.twimg.com/profile_banners/869612937962377216/1757368210,45,0,45,4168,2,715,4,0,Tue May 30 17:54:15 +0000 2017,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1473332064107868200,1473332064107868165,Maxi_Energy,DeFi_CeFi_OnFi,,,,https://pbs.twimg.com/profile_images/1822268407447797760/sYjh25Hp_normal.jpg,https://pbs.twimg.com/profile_banners/1473332064107868165/1690217939,45,0,45,201,0,1620,611,56,Tue Dec 21 16:38:48 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1858910910645235700,1858910910645235712,keli88,keli88coco,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,45,0,45,557,0,0,0,0,Tue Nov 19 16:33:58 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
follower,readyai_,,1410907484462538800,1410907484462538756,Ronin.btc,Ronin86923513,Btc信仰者,,,https://pbs.twimg.com/profile_images/1410908066896179203/N_UCBGUr_normal.jpg,,45,0,45,361,4,203,77,7,Fri Jul 02 10:25:42 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1472298352712769500,1472298352712769536,MonsterSea,MonsterSea7,"Designer / Developer
https://t.co/e6IWl3XreZ",,,https://pbs.twimg.com/profile_images/1945240686795612160/XVplC-rt_normal.jpg,https://pbs.twimg.com/profile_banners/1472298352712769536/1639925370,46,0,46,91,0,39,50,19,Sat Dec 18 20:11:03 +0000 2021,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1762210472063807500,1762210472063807488,Bittensor Sheik,Bittensor_sheik,Fail forward,,,https://pbs.twimg.com/profile_images/1959271567445123075/rTTM_7c6_normal.jpg,https://pbs.twimg.com/profile_banners/1762210472063807488/1750881388,46,0,46,213,0,996,179,2,Mon Feb 26 20:18:23 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1895029513551257600,1895029513551257601,GweiFndr // ττ,GweiFndr,@opentensor,,,https://pbs.twimg.com/profile_images/1895096404327968768/ll-RMYtH_normal.jpg,https://pbs.twimg.com/profile_banners/1895029513551257601/1747242757,46,0,46,444,1,14917,987,153,Thu Feb 27 08:33:53 +0000 2025,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1533543164254032000,1533543164254031873,barbiercha,barbiercha,@mentatminds,,,https://pbs.twimg.com/profile_images/1955251860274552832/GpOkNpxB_normal.jpg,https://pbs.twimg.com/profile_banners/1533543164254031873/1752571398,47,0,47,202,0,87,16,1,Sun Jun 05 20:16:04 +0000 2022,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,898308041652752400,898308041652752388,CLeickert,CLeickert,,,,https://pbs.twimg.com/profile_images/1616054835798839297/jRcJ8v23_normal.jpg,https://pbs.twimg.com/profile_banners/898308041652752388/1674132536,47,0,47,933,1,20,5,0,Thu Aug 17 22:18:21 +0000 2017,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1192646688185495600,1192646688185495553,Chris,chris___web3,Investor.,,https://t.co/19fUETUpcz,https://pbs.twimg.com/profile_images/1938235379804409856/jH5wJW___normal.jpg,https://pbs.twimg.com/profile_banners/1192646688185495553/1750946366,47,0,47,448,0,3665,23,0,Fri Nov 08 03:35:27 +0000 2019,FALSE,Not financial advice,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1748170688568098800,1748170688568098816,Ngurah Sakti,NgurahSakti,,,,https://pbs.twimg.com/profile_images/1947123747758194688/tMwtuGmf_normal.jpg,https://pbs.twimg.com/profile_banners/1748170688568098816/1728520417,47,0,47,421,0,4803,563,1,Fri Jan 19 02:29:18 +0000 2024,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1126840908,1126840908,ChrisBilezikian,ChrisBilezikian,,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,47,0,47,163,0,5,2,0,Mon Jan 28 03:02:50 +0000 2013,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
